GAIADR3_ID,LAMOSTDR9_OBSID,C_F1,eC_F1,C_F2,eC_F2,C_F3,eC_F3,C_F4,eC_F4,C_F5,eC_F5,C_F6,eC_F6,C_F7,eC_F7,C_F8,eC_F8,C_F9,eC_F9,C_F10,eC_F10,PLXcorr,PLXerr,Bpmag,Bperr,Rpmag,Rperr,BpRp,MRp,CarbonMedian,CarbonMAD,Visual Inspection
1356910808827993600,152610239,10.079,0.892,2.904,0.187,1.795,0.303,1.773,0.417,-0.724,0.497,-2.769,0.533,0.789,0.282,2.027,0.302,1.75,0.165,2.129,0.157,0.385,0.01,13.38,0.001,12.063,0.0,1.317,-0.009,0.921,0.117,no inspected
1357119265064374016,661808059,7.804,0.873,2.759,0.175,2.241,0.274,3.822,0.342,0.561,0.42,-2.259,0.326,0.414,0.228,1.607,0.194,1.717,0.144,1.977,0.14,2.126,0.01,12.285,0.001,11.066,0.0,1.219,2.704,0.869,0.19,no inspected
1358140573928686080,152609045,8.939,0.632,2.618,0.131,1.763,0.221,1.44,0.29,-0.483,0.321,-1.924,0.228,0.704,0.145,1.721,0.13,1.69,0.11,1.979,0.104,0.631,0.011,12.207,0.001,10.931,0.0,1.276,-0.069,0.602,0.587,no inspected
1359341309344639488,563408103,9.108,0.578,2.694,0.145,1.273,0.226,1.015,0.282,-1.326,0.311,-2.66,0.226,1.049,0.215,2.259,0.209,1.746,0.159,2.022,0.166,0.461,0.011,12.792,0.001,11.494,0.0,1.298,-0.189,0.986,0.02,no inspected
1359437349109539584,151306084,9.581,0.634,2.708,0.137,1.936,0.206,1.433,0.291,-0.666,0.37,-2.847,0.265,0.901,0.139,2.189,0.124,1.956,0.076,2.263,0.077,0.682,0.011,12.193,0.001,10.888,0.0,1.306,0.057,0.998,0.003,no inspected
1359878523855013120,151313036,9.153,1.854,2.79,0.307,2.364,0.368,2.353,0.432,-0.416,0.378,-2.543,0.324,0.811,0.192,1.662,0.177,1.834,0.104,2.167,0.111,0.651,0.01,12.311,0.001,10.959,0.0,1.352,0.027,0.999,0.001,no inspected
1362089852193068032,439507007,9.803,0.534,2.298,0.149,1.312,0.228,1.306,0.3,-0.368,0.379,-2.554,0.263,0.764,0.17,1.8,0.162,1.966,0.097,2.239,0.107,0.868,0.011,11.545,0.001,10.254,0.0,1.291,-0.052,0.969,0.047,no inspected
1362153383349259264,334714170,10.179,1.084,2.597,0.246,1.459,0.382,0.782,0.426,-0.992,0.523,-2.434,0.427,1.085,0.23,2.219,0.196,1.992,0.141,2.312,0.122,0.849,0.011,11.65,0.001,10.335,0.0,1.315,-0.019,0.998,0.003,no inspected
1362929123162491904,235510177,9.612,0.743,2.896,0.174,1.249,0.285,1.03,0.409,-1.063,0.506,-2.064,0.32,1.166,0.214,2.161,0.228,1.684,0.139,1.931,0.132,1.028,0.01,11.358,0.001,10.04,0.0,1.319,0.1,0.584,0.605,no inspected
1363335495787243520,235503205,9.915,0.607,2.867,0.148,1.501,0.263,1.025,0.409,-0.695,0.443,-2.809,0.355,1.036,0.234,2.132,0.197,1.821,0.135,2.105,0.131,0.633,0.009,12.357,0.001,11.035,0.0,1.322,0.042,0.993,0.011,no inspected
1364242352362160640,235516168,8.872,0.693,2.587,0.149,1.559,0.199,1.959,0.307,-0.648,0.32,-2.419,0.248,0.757,0.175,2.07,0.151,1.945,0.104,2.305,0.109,0.922,0.014,11.696,0.002,10.328,0.001,1.368,0.151,0.517,0.655,no inspected
1365046469023894016,439505041,10.126,0.871,3.011,0.181,1.861,0.267,1.392,0.363,-0.454,0.4,-2.276,0.28,1.389,0.205,2.856,0.178,2.213,0.13,2.456,0.115,0.516,0.01,12.8,0.001,11.413,0.0,1.387,-0.023,1.0,0.0,no inspected
1365281214755916288,902108022,1.956,5.859,2.712,1.133,3.58,1.325,4.265,1.786,0.545,3.031,0.209,1.839,0.835,1.211,0.986,1.214,0.547,1.242,0.67,1.023,0.212,0.032,16.558,0.004,15.517,0.002,1.041,2.151,0.963,0.055,no inspected
1365409655754027008,334711125,9.158,0.779,2.713,0.199,1.448,0.294,2.073,0.445,-0.099,0.47,-2.471,0.345,0.913,0.228,2.028,0.2,1.827,0.156,2.067,0.151,1.466,0.012,11.899,0.001,10.619,0.0,1.279,1.45,0.583,0.598,no inspected
1365409655754027008,439513034,9.304,0.687,2.586,0.146,1.452,0.221,1.963,0.279,-0.562,0.315,-0.55,0.226,0.828,0.188,2.004,0.146,1.968,0.116,2.12,0.103,1.466,0.012,11.899,0.001,10.619,0.0,1.279,1.45,0.738,0.375,no inspected
1368229211587746304,580913189,11.992,0.697,2.776,0.118,1.796,0.161,2.195,0.239,-0.765,0.227,-2.06,0.175,1.093,0.113,2.748,0.121,2.225,0.071,2.855,0.072,0.6,0.01,12.43,0.001,11.028,0.001,1.403,-0.082,1.0,0.0,no inspected
1369353324788201728,234913050,9.523,4.173,2.317,0.684,1.188,0.912,1.715,1.077,-0.897,1.128,-2.127,0.67,0.719,0.461,2.076,0.447,2.0,0.293,2.677,0.295,0.439,0.01,13.107,0.001,11.756,0.0,1.35,-0.031,0.95,0.075,no inspected
1369353324788201728,642313050,14.078,3.693,2.694,0.624,1.483,0.753,1.353,0.927,-0.851,0.914,-2.433,0.699,0.932,0.499,2.06,0.48,2.108,0.347,2.566,0.32,0.439,0.01,13.107,0.001,11.756,0.0,1.35,-0.031,0.991,0.013,no inspected
1370270940256158208,234909152,12.38,0.429,3.22,0.097,1.461,0.141,1.767,0.174,-1.053,0.197,-3.258,0.132,1.131,0.084,2.933,0.077,2.338,0.052,2.739,0.059,0.683,0.015,11.949,0.001,10.496,0.0,1.453,-0.331,0.999,0.001,no inspected
1371956182345188864,242903033,10.485,0.951,2.641,0.23,1.199,0.4,1.524,0.487,-0.924,0.638,-2.497,0.56,0.806,0.244,2.046,0.225,1.81,0.169,2.437,0.162,1.26,0.01,10.871,0.001,9.523,0.0,1.348,0.025,0.99,0.015,no inspected
1372445288924709632,242916079,9.678,0.6,2.718,0.13,1.314,0.195,1.565,0.259,-0.937,0.265,-2.879,0.202,0.745,0.137,1.913,0.132,1.912,0.081,2.327,0.078,0.698,0.015,11.903,0.001,10.559,0.0,1.344,-0.221,0.963,0.055,no inspected
1377935223497429504,458510071,9.753,0.35,2.361,0.088,1.33,0.132,2.138,0.186,-0.436,0.203,-2.339,0.149,0.709,0.103,1.68,0.095,1.642,0.067,2.029,0.064,1.085,0.011,11.072,0.001,9.763,0.0,1.309,-0.061,0.556,0.605,no inspected
1378814867159946496,235407028,8.528,0.672,3.007,0.137,2.344,0.244,3.028,0.341,0.846,0.452,-2.138,0.246,0.678,0.186,1.761,0.189,1.685,0.136,1.821,0.143,1.465,0.011,13.264,0.001,12.063,0.0,1.201,2.892,0.988,0.018,no inspected
1379389430704601344,235402086,11.295,0.971,2.941,0.219,1.201,0.38,2.743,0.409,-1.435,0.6,-3.4,0.381,1.333,0.234,3.12,0.211,2.088,0.18,2.432,0.179,0.532,0.01,12.881,0.001,11.475,0.0,1.406,0.103,0.829,0.253,no inspected
1379726156141172224,458507204,9.23,0.824,2.903,0.172,1.786,0.258,1.456,0.372,-0.925,0.468,-2.24,0.341,0.996,0.22,2.197,0.204,1.969,0.154,2.288,0.14,0.46,0.01,13.165,0.001,11.853,0.0,1.312,0.166,0.975,0.037,no inspected
1379949902460673536,235403190,9.437,0.491,2.747,0.122,1.575,0.231,2.11,0.307,0.072,0.441,-1.834,0.34,0.856,0.213,1.826,0.181,1.646,0.117,1.923,0.131,1.011,0.009,12.811,0.001,11.609,0.0,1.203,1.632,0.854,0.217,no inspected
1379949902460673536,651603190,9.224,0.731,2.554,0.175,1.632,0.286,2.414,0.355,0.033,0.401,-1.762,0.363,0.629,0.243,1.65,0.211,1.306,0.135,1.664,0.144,1.011,0.009,12.811,0.001,11.609,0.0,1.203,1.632,0.632,0.538,no inspected
1382215690984144384,661815190,8.461,0.261,2.662,0.056,1.625,0.095,1.226,0.137,-0.736,0.131,-2.48,0.106,0.693,0.065,1.804,0.055,1.84,0.038,2.163,0.039,0.765,0.011,11.899,0.001,10.61,0.0,1.288,0.029,0.897,0.15,no inspected
1383249506792469504,151906086,10.907,2.431,2.467,0.447,1.366,0.664,0.892,0.936,-2.007,1.209,-2.375,0.807,1.008,0.39,2.438,0.376,2.231,0.242,2.723,0.219,0.248,0.012,14.094,0.001,12.763,0.0,1.331,-0.269,0.976,0.036,no inspected
1383249506792469504,458506086,10.991,0.786,2.43,0.166,1.304,0.272,1.231,0.371,-1.201,0.352,-2.279,0.299,1.088,0.162,2.554,0.176,2.246,0.117,2.616,0.115,0.248,0.012,14.094,0.001,12.763,0.0,1.331,-0.269,1.0,0.001,no inspected
1383305650605046528,151913225,8.666,0.773,2.64,0.152,1.098,0.221,0.814,0.257,-0.738,0.255,-2.848,0.202,0.817,0.133,1.799,0.124,1.831,0.077,2.066,0.078,0.745,0.013,11.973,0.001,10.697,0.0,1.276,0.057,0.531,0.671,no inspected
1383508098183140864,458509193,7.028,0.572,3.036,0.122,2.127,0.201,2.658,0.297,0.561,0.317,-0.487,0.198,0.255,0.127,1.263,0.135,1.385,0.101,1.445,0.105,2.022,0.011,12.44,0.001,11.241,0.0,1.2,2.769,0.838,0.236,no inspected
1383933025067470336,458515120,9.443,0.23,2.94,0.051,0.907,0.098,1.954,0.117,-1.15,0.137,-2.441,0.097,0.911,0.068,2.28,0.062,1.86,0.04,2.156,0.038,1.052,0.014,11.237,0.0,9.846,0.0,1.391,-0.044,0.988,0.014,no inspected
1384210028982301184,151915026,6.522,0.621,2.783,0.154,2.037,0.233,3.26,0.282,0.617,0.337,-1.074,0.226,0.426,0.164,1.522,0.13,1.744,0.099,1.708,0.091,2.577,0.011,12.074,0.001,10.879,0.0,1.195,2.934,0.928,0.106,no inspected
1384231542474748416,151915097,8.404,0.531,2.821,0.127,1.399,0.187,2.331,0.258,-0.18,0.265,-2.541,0.193,0.634,0.119,1.927,0.113,1.938,0.08,2.028,0.074,1.523,0.012,11.757,0.001,10.471,0.0,1.286,1.385,0.618,0.519,no inspected
1384345822964024064,151912091,9.002,1.999,2.506,0.379,0.942,0.519,2.863,0.716,0.087,0.714,-1.99,0.686,0.908,0.43,1.591,0.358,1.856,0.227,2.184,0.22,0.817,0.011,13.14,0.001,11.868,0.0,1.272,1.43,0.702,0.442,no inspected
1385893145062263296,446913199,8.083,0.467,2.865,0.081,2.102,0.134,2.339,0.191,0.24,0.206,-1.873,0.159,0.604,0.142,1.631,0.121,1.739,0.103,1.73,0.102,2.752,0.011,11.358,0.001,10.209,0.0,1.149,2.408,0.61,0.517,no inspected
1386658851831527424,446909070,9.696,0.231,2.643,0.051,1.502,0.09,2.335,0.116,-0.984,0.141,-0.808,0.094,0.664,0.072,2.136,0.067,2.106,0.049,2.513,0.042,1.213,0.01,10.75,0.001,9.364,0.0,1.385,-0.216,0.954,0.064,no inspected
1387564230937665280,805514216,11.691,2.074,3.157,0.336,1.407,0.483,1.608,0.578,-0.725,0.574,-2.664,0.513,1.156,0.295,2.577,0.266,2.18,0.178,2.479,0.174,0.248,0.014,14.424,0.001,13.087,0.001,1.337,0.058,0.983,0.025,no inspected
1388408965105297408,554912194,12.949,2.576,3.389,0.421,1.775,0.556,2.662,0.647,-0.106,0.543,-2.521,0.626,0.967,0.4,2.249,0.372,1.903,0.266,2.146,0.265,0.986,0.01,12.679,0.001,11.385,0.0,1.294,1.354,0.989,0.016,no inspected
1393392535918346752,328403070,9.37,1.906,2.973,0.345,2.298,0.539,2.981,0.736,0.672,0.703,-2.667,0.79,0.684,0.401,1.778,0.348,1.996,0.231,1.99,0.235,0.887,0.013,14.403,0.001,13.211,0.0,1.192,2.951,0.504,0.711,no inspected
1393392535918346752,532203070,8.087,1.495,2.864,0.339,2.376,0.559,3.008,0.721,-0.047,0.884,-2.17,0.773,0.822,0.431,1.995,0.406,2.009,0.271,2.015,0.266,0.887,0.013,14.403,0.001,13.211,0.0,1.192,2.951,0.791,0.31,no inspected
1393865841314736128,447814149,8.04,0.226,2.576,0.052,1.628,0.09,1.694,0.122,-0.578,0.12,-2.771,0.109,0.868,0.076,2.184,0.074,1.944,0.05,2.173,0.049,0.967,0.011,11.438,0.001,10.109,0.001,1.329,0.035,0.995,0.008,no inspected
1394000634568025600,328409183,9.379,1.426,2.891,0.297,2.11,0.44,3.429,0.552,0.544,0.589,-2.665,0.452,0.627,0.244,1.572,0.203,1.874,0.179,2.003,0.162,0.902,0.011,14.062,0.001,12.829,0.001,1.233,2.604,0.585,0.603,no inspected
1394653950633316864,582415003,11.075,1.177,2.893,0.248,1.781,0.395,2.724,0.519,-0.368,0.615,-3.088,0.404,1.36,0.26,2.626,0.223,2.215,0.168,2.395,0.161,0.27,0.016,15.111,0.002,13.778,0.001,1.333,0.932,0.996,0.007,no inspected
1394751429210549504,745015063,-1.103,1.045,2.326,0.209,1.6,0.402,2.472,0.515,1.154,0.721,0.04,0.464,0.358,0.307,0.365,0.293,0.172,0.227,0.219,0.224,0.212,0.024,15.863,0.002,14.892,0.002,0.97,1.522,0.849,0.224,no inspected
1396142586298499072,458514083,9.433,0.6,2.95,0.115,2.241,0.195,1.304,0.266,-0.339,0.268,-1.29,0.237,0.846,0.156,2.001,0.153,1.804,0.1,1.93,0.101,1.257,0.009,11.092,0.001,9.857,0.0,1.235,0.354,1.0,0.0,no inspected
1396385269130230272,582506067,10.161,0.56,2.434,0.124,1.7,0.197,1.923,0.267,-0.697,0.26,-2.712,0.217,0.949,0.156,2.17,0.139,2.147,0.097,2.51,0.091,0.664,0.011,12.342,0.001,11.022,0.0,1.32,0.132,0.987,0.019,no inspected
1399463519434593280,433903055,9.463,2.641,2.274,0.618,1.27,0.896,1.687,1.268,-0.501,1.262,-2.996,1.189,5.843,0.704,6.376,0.754,2.314,0.79,2.579,0.783,0.464,0.01,12.865,0.001,11.517,0.001,1.349,-0.149,0.999,0.002,Confirmed
1399992079585839616,446001074,9.413,1.127,3.384,0.216,2.19,0.358,3.338,0.53,0.567,0.499,-2.745,0.435,0.459,0.638,1.723,0.583,1.407,0.48,1.8,0.521,1.249,0.013,13.383,0.001,12.182,0.001,1.201,2.664,0.57,0.635,no inspected
1403235810686680576,446010169,11.823,1.099,3.093,0.252,2.225,0.376,2.886,0.476,0.08,0.51,-2.258,0.458,1.149,0.39,2.496,0.425,1.983,0.288,2.105,0.283,0.859,0.011,13.586,0.002,12.336,0.002,1.25,2.007,0.991,0.013,no inspected
1403380838845918208,446003191,14.192,0.49,2.818,0.103,2.203,0.153,2.463,0.198,-0.402,0.201,-2.001,0.171,0.971,0.105,2.54,0.1,2.273,0.069,2.706,0.072,0.899,0.013,11.721,0.001,10.364,0.0,1.357,0.132,1.0,0.0,no inspected
1403434169455908864,53206125,9.502,0.55,2.703,0.111,1.27,0.159,1.48,0.215,-0.949,0.249,-2.732,0.183,0.771,0.094,1.985,0.079,1.933,0.05,2.389,0.05,1.767,0.012,10.157,0.001,8.825,0.0,1.332,0.061,0.855,0.214,no inspected
1404259726594043392,446015085,10.053,0.859,3.165,0.163,1.548,0.254,2.089,0.364,-0.64,0.329,-2.493,0.275,0.774,0.324,1.931,0.314,1.798,0.252,1.946,0.221,0.618,0.01,13.039,0.001,11.718,0.0,1.322,0.673,0.561,0.645,no inspected
1405304610534092032,152614008,9.331,0.549,2.762,0.112,1.655,0.167,1.519,0.216,-0.761,0.212,-1.814,0.178,0.795,0.117,2.214,0.106,1.906,0.074,2.044,0.07,0.737,0.013,11.947,0.001,10.628,0.0,1.319,-0.034,0.998,0.002,no inspected
1405304610534092032,661813131,9.523,0.811,2.685,0.122,1.904,0.181,1.356,0.252,-0.682,0.232,1.064,0.136,0.912,0.119,2.329,0.11,1.91,0.069,2.227,0.069,0.737,0.013,11.947,0.001,10.628,0.0,1.319,-0.034,1.0,0.0,no inspected
1405607281172762624,563402076,10.401,0.814,2.864,0.193,1.307,0.313,1.164,0.374,-1.226,0.372,-3.066,0.29,0.907,0.273,2.149,0.281,1.979,0.217,2.164,0.221,0.43,0.009,12.887,0.001,11.564,0.0,1.322,-0.267,0.966,0.051,no inspected
1407898182369339136,151312081,8.78,4.417,2.373,0.699,2.009,0.739,1.33,0.949,-0.388,1.047,-2.097,0.983,0.822,0.464,1.937,0.398,1.775,0.28,1.955,0.251,0.462,0.012,13.106,0.001,11.786,0.0,1.32,0.107,0.696,0.451,no inspected
1412957619484121856,148405117,0.0,0.0,0.0,0.0,3.526,0.622,3.85,0.611,-0.954,0.514,-1.832,0.366,0.711,0.242,2.148,0.261,1.854,0.174,2.182,0.167,0.672,0.011,12.931,0.001,11.505,0.0,1.426,0.641,0.932,0.101,no inspected
1412998718026927616,456510133,9.727,0.478,2.048,0.12,0.727,0.191,0.813,0.211,-0.975,0.24,-2.515,0.194,0.684,0.133,2.009,0.135,1.786,0.094,2.117,0.089,0.975,0.01,11.262,0.001,9.943,0.0,1.32,-0.113,0.719,0.416,no inspected
1414563357433250304,439516137,9.317,0.394,2.663,0.115,1.797,0.2,1.68,0.224,-1.156,0.301,-2.429,0.229,0.926,0.158,2.177,0.146,1.885,0.1,1.997,0.103,0.703,0.011,12.001,0.001,10.674,0.0,1.328,-0.092,0.992,0.012,no inspected
1416198503022303488,456504055,10.709,1.3,2.138,0.264,2.633,0.358,2.251,0.463,-0.098,0.542,-2.172,0.374,0.915,0.249,2.301,0.235,2.078,0.2,2.669,0.176,0.972,0.012,11.394,0.001,10.076,0.0,1.319,0.015,1.0,0.0,no inspected
1418137113820610304,155316191,8.517,2.082,2.674,0.366,1.356,0.602,1.078,0.705,-0.707,0.704,-2.207,0.572,0.811,0.307,1.914,0.293,1.747,0.196,1.874,0.186,0.364,0.014,13.546,0.001,12.221,0.001,1.325,0.025,0.632,0.546,no inspected
1419643410390616576,456512057,10.34,0.91,2.497,0.203,1.723,0.252,1.455,0.344,-0.364,0.306,-2.456,0.316,0.767,0.263,2.145,0.239,1.749,0.165,2.293,0.153,0.65,0.012,12.134,0.001,10.828,0.0,1.305,-0.108,0.987,0.019,no inspected
1419643410390616576,562810182,10.004,0.327,2.532,0.102,1.983,0.132,1.305,0.21,-0.661,0.226,-1.835,0.163,0.962,0.12,1.994,0.11,1.967,0.071,2.261,0.071,0.65,0.012,12.134,0.001,10.828,0.0,1.305,-0.108,1.0,0.0,no inspected
1419868604116153344,148412160,0.0,0.0,0.0,0.0,2.884,1.383,1.727,1.437,-0.755,1.137,-3.799,0.731,1.182,0.376,2.564,0.358,1.918,0.29,2.421,0.23,0.543,0.011,12.629,0.001,11.311,0.001,1.318,-0.016,0.988,0.017,no inspected
1421226707134861568,142304017,8.977,1.305,2.727,0.3,1.46,0.475,2.552,0.647,-0.17,0.703,-1.473,0.488,1.534,0.296,2.528,0.257,1.279,0.187,1.588,0.174,0.769,0.011,12.346,0.001,10.956,0.0,1.391,0.384,0.99,0.015,no inspected
1421495159770736640,142313120,9.076,2.389,2.72,0.405,1.061,0.576,2.466,0.674,-0.179,0.581,-3.038,0.507,0.824,0.312,1.993,0.27,1.927,0.196,2.142,0.177,0.591,0.01,12.649,0.001,11.285,0.0,1.364,0.142,0.72,0.415,no inspected
1422143287515736320,142315162,9.345,2.119,2.623,0.429,1.161,0.686,1.299,0.88,-0.202,0.926,-2.393,0.795,0.912,0.437,2.096,0.385,1.915,0.254,2.119,0.279,0.619,0.01,12.425,0.001,11.086,0.0,1.34,0.046,0.672,0.486,no inspected
1423663912096110336,433911057,10.096,0.769,2.905,0.167,1.46,0.276,1.375,0.342,-0.214,0.616,-1.573,0.464,0.715,0.242,2.017,0.243,1.865,0.163,2.149,0.178,0.937,0.012,11.569,0.001,10.226,0.0,1.343,0.086,0.842,0.234,no inspected
1424569428642017792,446013220,10.285,0.212,2.258,0.048,1.057,0.068,0.012,0.102,-1.091,0.108,-3.048,0.084,1.013,0.071,2.593,0.069,2.268,0.05,2.426,0.048,1.111,0.013,10.821,0.001,9.564,0.0,1.258,-0.207,0.841,0.224,no inspected
1427679603439614464,332205207,11.369,0.886,2.97,0.193,2.006,0.297,2.067,0.351,-0.773,0.412,-2.972,0.295,1.27,0.221,2.753,0.215,2.253,0.171,2.603,0.172,1.281,0.011,10.935,0.001,9.544,0.0,1.391,0.082,0.998,0.003,no inspected
1432361319654531840,149105239,10.507,1.144,2.674,0.218,1.635,0.289,3.065,0.376,-0.623,0.328,-2.545,0.297,1.028,0.199,2.672,0.158,1.86,0.123,1.959,0.13,0.71,0.011,12.432,0.001,10.965,0.0,1.466,0.221,0.986,0.02,no inspected
1441274033924618752,524515048,6.403,0.704,2.723,0.158,1.378,0.281,2.638,0.341,0.489,0.377,-0.8,0.305,0.695,0.201,1.322,0.183,1.47,0.137,1.585,0.134,1.077,0.016,13.501,0.001,12.314,0.0,1.187,2.476,0.695,0.44,no inspected
1447053891673519104,405513208,9.105,0.353,2.193,0.074,0.787,0.116,1.013,0.142,-0.97,0.15,-2.232,0.121,0.962,0.087,1.831,0.078,1.75,0.052,1.962,0.055,0.747,0.019,11.699,0.0,10.439,0.0,1.26,-0.193,0.953,0.069,no inspected
1447053891673519104,458213208,8.999,0.537,2.15,0.101,0.665,0.169,0.89,0.219,-1.025,0.252,-2.003,0.159,0.812,0.127,1.838,0.134,1.808,0.079,2.11,0.083,0.747,0.019,11.699,0.0,10.439,0.0,1.26,-0.193,0.628,0.545,no inspected
1448867604823458048,505609114,0.902,3.164,3.599,0.563,4.223,0.982,5.102,1.131,3.633,1.778,-0.913,1.164,0.675,0.812,0.874,0.77,0.32,1.435,0.413,1.105,0.896,0.049,16.859,0.004,15.786,0.002,1.073,5.547,0.916,0.125,no inspected
1452472353694688512,459304189,11.92,0.609,2.762,0.118,1.799,0.202,1.937,0.192,-0.663,0.199,-2.84,0.167,0.634,0.121,2.016,0.102,1.877,0.084,2.35,0.069,0.8,0.021,11.952,0.001,10.622,0.0,1.33,0.138,0.8,0.295,no inspected
1459782486815942912,458212006,9.044,0.952,2.66,0.218,1.502,0.327,2.641,0.422,-0.24,0.46,-1.667,0.446,0.791,0.375,1.987,0.384,1.781,0.269,1.881,0.257,0.993,0.017,12.891,0.001,11.642,0.0,1.249,1.627,0.685,0.467,no inspected
1470430883270878208,115608021,10.834,3.369,3.006,0.552,2.089,0.764,2.815,0.881,-0.089,0.867,-2.821,0.709,1.162,0.395,2.43,0.339,2.113,0.23,2.319,0.226,0.354,0.016,14.608,0.001,13.288,0.0,1.32,1.031,0.994,0.008,no inspected
1470430883270878208,314208021,13.78,2.671,3.248,0.462,1.684,0.661,2.999,0.775,-0.177,0.855,-2.803,0.677,1.285,0.519,2.697,0.522,1.923,0.339,1.967,0.375,0.354,0.016,14.608,0.001,13.288,0.0,1.32,1.031,0.885,0.171,no inspected
1470430883270878208,804116235,10.73,2.847,1.727,0.594,1.846,0.768,2.107,0.835,-0.471,0.767,-2.356,0.708,1.456,0.445,2.498,0.419,1.985,0.268,2.224,0.277,0.354,0.016,14.608,0.001,13.288,0.0,1.32,1.031,0.977,0.034,no inspected
1472087808637199360,139409006,7.368,1.182,2.116,0.257,1.248,0.367,1.311,0.49,-0.102,0.422,-1.252,0.343,1.162,0.527,1.759,0.495,1.344,0.46,1.398,0.421,0.499,0.014,13.095,0.001,11.914,0.0,1.181,0.406,0.62,0.564,no inspected
1472350145239582208,297513184,12.441,1.138,2.651,0.21,1.699,0.284,1.992,0.323,-0.836,0.293,-2.454,0.237,1.003,0.147,2.509,0.145,2.043,0.094,2.453,0.083,1.155,0.015,10.985,0.0,9.62,0.0,1.365,-0.067,1.0,0.0,no inspected
1472350145239582208,346005218,11.946,0.405,2.883,0.073,1.709,0.114,2.123,0.138,-1.008,0.165,-3.218,0.122,1.185,0.082,2.558,0.07,1.889,0.054,2.345,0.052,1.155,0.015,10.985,0.0,9.62,0.0,1.365,-0.067,1.0,0.0,no inspected
1477555478099173888,216802076,6.511,2.213,2.914,0.409,2.204,0.624,3.487,0.704,0.531,1.147,-1.897,0.731,0.801,0.526,1.433,0.436,1.379,0.368,1.376,0.311,4.029,0.018,10.798,0.001,9.602,0.001,1.196,2.629,0.818,0.27,no inspected
1477721160757778688,216805062,7.565,0.271,2.551,0.067,1.359,0.107,2.093,0.149,0.257,0.166,-1.563,0.136,0.581,0.091,1.415,0.092,1.644,0.062,1.723,0.06,1.321,0.014,12.751,0.001,11.57,0.0,1.181,2.174,0.577,0.461,no inspected
1477721160757778688,641605162,10.134,1.985,2.79,0.397,1.884,0.496,2.329,0.58,0.094,0.576,-2.823,0.341,1.04,0.369,2.051,0.376,1.575,0.278,1.868,0.259,1.321,0.014,12.751,0.001,11.57,0.0,1.181,2.174,0.612,0.575,no inspected
1481150674964839424,321604165,8.935,0.387,2.866,0.103,1.459,0.162,1.432,0.231,-0.995,0.243,-2.751,0.197,0.957,0.129,2.138,0.121,1.809,0.076,2.034,0.086,0.797,0.016,11.833,0.0,10.52,0.0,1.313,0.026,0.986,0.021,no inspected
1481313952441155840,321609121,10.371,0.512,2.427,0.129,1.386,0.211,2.162,0.265,-0.745,0.294,-2.163,0.211,1.26,0.133,2.285,0.123,1.874,0.093,2.167,0.095,0.766,0.016,11.734,0.001,10.398,0.0,1.336,-0.182,1.0,0.0,no inspected
1483781256534181376,419614184,9.542,0.735,2.657,0.166,1.293,0.243,1.269,0.372,-0.804,0.394,-2.957,0.368,0.826,0.244,1.92,0.204,1.888,0.143,2.177,0.145,0.709,0.015,11.87,0.0,10.59,0.0,1.28,-0.157,0.944,0.083,no inspected
1483877292003318272,419603124,9.373,0.344,2.68,0.08,1.544,0.15,1.067,0.22,-1.141,0.245,-2.603,0.238,0.998,0.125,2.262,0.115,1.993,0.085,2.257,0.081,0.954,0.014,11.462,0.0,10.163,0.0,1.299,0.062,0.712,0.427,no inspected
1485495979277959680,419611246,8.254,0.406,2.537,0.106,0.796,0.176,1.058,0.264,-0.664,0.294,-2.753,0.271,0.944,0.134,1.844,0.126,1.811,0.085,2.046,0.093,0.859,0.014,11.521,0.0,10.257,0.0,1.264,-0.072,0.824,0.261,no inspected
1488764208871368192,643508231,9.01,0.469,2.84,0.109,1.24,0.196,0.562,0.284,-1.18,0.317,-2.457,0.249,1.205,0.155,2.298,0.153,1.877,0.095,1.974,0.093,0.477,0.011,13.07,0.001,11.793,0.0,1.277,0.185,0.854,0.216,no inspected
1489096158303773696,577414150,12.3,1.541,2.493,0.307,0.932,0.432,2.679,0.437,-1.437,0.363,-3.744,0.397,1.295,0.352,2.924,0.337,1.73,0.272,2.124,0.234,0.224,0.011,13.528,0.001,11.998,0.0,1.53,-1.254,0.935,0.096,no inspected
1491483094968524288,569708212,8.12,4.665,3.228,0.921,2.993,1.253,2.831,1.444,0.409,1.586,-0.463,1.161,0.876,0.766,1.34,0.795,1.198,0.592,1.48,0.534,0.225,0.012,14.171,0.001,12.961,0.001,1.209,-0.276,0.998,0.003,no inspected
1493873020930395136,447712044,12.454,0.339,2.859,0.07,2.415,0.11,2.245,0.153,-0.436,0.142,-1.385,0.157,1.548,0.128,3.311,0.126,2.449,0.096,3.027,0.087,1.273,0.014,10.875,0.0,9.501,0.0,1.374,0.024,1.0,0.0,no inspected
1494131062565893632,447715111,7.81,0.356,2.645,0.08,2.227,0.134,3.026,0.182,0.722,0.211,-1.627,0.174,0.491,0.166,1.381,0.161,1.854,0.127,1.895,0.122,2.146,0.011,12.267,0.0,11.107,0.0,1.16,2.765,0.607,0.377,no inspected
1495966284911445760,419616200,9.65,0.441,2.709,0.114,1.661,0.185,1.674,0.253,-0.79,0.289,-2.505,0.23,0.981,0.143,2.364,0.132,2.121,0.109,2.566,0.103,1.405,0.013,10.63,0.0,9.29,0.0,1.34,0.029,0.991,0.014,no inspected
